INDEX,ETITLE,ECLASS,QCODE,EROUND,LAYER1,LAYER2,LAYER3,QNUM,QTYPE,QUESTION,ANSWER,DIFFICULTY,CREATED_DATE,MODIFIED_DATE
1183,보험중개사,손해보험,ABCA-23,28,손보2부,해상보험,,23,A,"협회 전쟁 및 동맹파업약관 [Institute War &Strikes Clauses(Hulls-Time)] 에 대한 설명으로 올바른 것은? 
①피보험 선박에 대한 적대적 의도가 없었던 경우에 한하여 핵폭탄의 폭발에 의한 선체 손상은 약관상 담보된다 . 
②미국과 이탈리아 간의 전쟁발생으로 발생한 손해는 약관상 보상되지 아니한다 . 
③해상에서 해적 (Piracy)의 공격에 의한 선체 손상은 약관상 담보된다 . 
④포획 ,나포 등으로 연속된 12개월 이상 선박의 사용권과 처분권을 상실한 경우 약관상 추정전손으로 처리된다 .",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1184,보험중개사,손해보험,ABCA-24,28,손보2부,해상보험,,24,A,"다음 중 ‘perton․pervalue방식’에 의한 선박보험요율 산정에 관한 설명으로 잘못된 것은? 
①기본적으로 신규로 부보하는 선박의 요율산정에 사용되는 방식이다 . 
②전손보험료와 분손보험료를 합산한 총보험료를 협정 보험가액에 대한 비율로 계산하여 보험요율을 산출한다 . 
③전손보험요율은 백분율 (%)로 표시하고 ,이를 톤수에 곱하여 전손보험료를 산출한다 . 
④톤수의 기준으로는 보통 DWT(Dead Weight Tonnage) 를 사용하고 있다.",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
1185,보험중개사,손해보험,ABCA-25,28,손보2부,해상보험,,25,A,"우리나라 현행 상법 제5편 해상편 제744조(선박의 압류ㆍ 가압류 )의 규정이다 .다음 중 ( )안에 들어갈 숫자로 올바른 것은? 제744조(선박의 압류ㆍ가압류 ) 
① 항해의 준비를 완료한 선박과 그 속구는 압류 또는 가압류를 하지 못한다. 다만, 항해를 준비하기 위하여 생긴 채무에 대하여는 그러하지 아니하다 . 
② 제1항은 총톤수 ( )톤 미만의 선박에는 적용하지 아니한다 . 
①10 
②20 
③50 
④100손해보험중개사시험 -",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
1186,보험중개사,손해보험,ABCA-26,28,손보2부,항공우주,,26,A,"다음 중 항공보험 보험계약자 또는 피보험자가 보험계약 체결 후 변경사항이 발생한 경우 지체없이 보험자에게 통지해야 하는 중요사항이 아닌 것은? 
①보험증권상 고지된 지역 이외의 운항 
②보험증권상 고지된 용도 이외의 사용 
③보험증권상 고지된 항공기의 휴항 
④보험증권상 고지된 조종사가 아닌 다른 조종사의 운항",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
1187,보험중개사,손해보험,ABCA-27,28,손보2부,항공우주,,27,A,"위성 발사보험 (Launch Insurance) 에서 궤도보험 (In-Orbit Insurance) 으로 전환되는 시점은 ? 
①위성이 최초로 의도적으로 점화되는 시점 
②위성이 발사대에 장착되는 시점 
③위성이 궤도에 진입하는 시점 
④초기 운영테스트 완료 후 정상적인 운영시작 시점",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1188,보험중개사,손해보험,ABCA-28,28,손보2부,항공우주,,28,A,"항공기가 장기간 비행하지 않을 경우,휴항환급금 약관 (AVN 26,Aircraft Laying-Up Returns Clause)에 의해 보험료 일부를 환급받을 수 있다.다음 중 이에 대한 설명으로 잘못된 것은? 
①통상적인 정비 기간은 휴항환급금 지급 대상 기간에 포함하지 않는다 . 
②사고로 인해 보험금이 지급된 항공기에 대해서는 휴항환급금을 청구할 수 없다 . 
③연속 30일 이상 휴항하여야만 휴항환급금을 청구할 수 있다 . 
④지상위험 및 비행위험을 합친 보험료의 일정비율을 휴항환급금으로 지급한다 .",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1189,보험중개사,손해보험,ABCA-29,28,손보2부,항공우주,,29,A,"다음 중 항공보험의 전쟁보험약관 (LSW 555DAviation Hull “War and allied perils” Policy)에 대한 설명으로 잘못된 것은? 
①동맹파업 ,소요 및 노동쟁의로 인해 발생한 기체의 손상을 보상한다 . 
②전쟁위험으로 인한 기체의 손상으로 발생한 이익의 상실,지연으로 인해 발생한 손해는 보상하지 않는다 . 
③강탈 및 공중납치로 인해 적절하게 지급된 비용 (Extortion and Hi-jack Expenses) 은 보상한도 내에서 전액을 보상한다 . 
④사보타지나 악의적인 행위로 인해 기체에 발생된 손해를 담보한다 .",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
1190,보험중개사,손해보험,ABCA-30,28,손보2부,항공우주,,30,A,"최근 발사한 누리호와 같은 우주발사체의 경우 우주손해 배상법 제5조(손해배상책임 한도액 )에서 배상책임 한도를 규정하고 있다.법상 우주물체 발사자가 배상하여야 하는 책임한도액은 ? 
①1,000억원 
②2,000억원 
③3,000억원 
④5,000억원",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
1191,보험중개사,손해보험,ABCA-31,28,손보2부,재보험,,31,A,"다음 중 재보험사 책임의 개시 및 기준을 명시한 조항 으로 가장 적절한 것은? 
①Retention and Limits Clause 
②Liability oftheReinsurer Clause 
③Outside Reinsurance Clause 
④Warranties Clause",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
1192,보험중개사,손해보험,ABCA-32,28,손보2부,재보험,,32,A,"다음 중 재보험에 대한 설명으로 가장 적절하지 않은 것은? 
①손해율 안정을 위해서는 Excess ofLoss방식의 재보험이 선호된다 . 
②Large Line Capacity를 확보하기 위해서는 Quota Share방식의 재보험이 선호된다 . 
③Financial Reinsurance 는 공동재보험의 형태로만 구현 된다 . 
④Surplus Relief를 위해서는 비례재보험의 형태가 선호 된다 .",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
1193,보험중개사,손해보험,ABCA-33,28,손보2부,재보험,,33,A,"다음 중 재보험의 형태에 대한 설명으로 가장 적절하지 않은 것은? 
①Risk Excess ofLoss특약은 사고발생시 계약복원이 의무적이다 . 
②Surplus Share는 출재사와 재보험사가 보험료와 보험금을 비례적으로 분담한다 . 
③특약재보험은 출재대상 종목의 계약을 사전에 합의된 조건으로 자동 출재하고 ,임의재보험은 개별위험에 대해 재보험자의 동의를 받아 출재한다 . 
④Surplus Share는 출재사의 단위당 보유한도를 초과하는 금액에 대해서만 출재하기 때문에 Quota Share특약과 비교하면 중대형물건에 적합하다 .",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
1194,보험중개사,손해보험,ABCA-34,28,손보2부,재보험,,34,A,"보험약관상 지급의무는 없으나 회사의 평판관리 등의 이유로 보험금을 지급하는 것으로 가장 적절한 것은? 
①Ex-gratia 
②Deductible 
③Bordereaux 
④Burning Cost손해보험중개사시험 -",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
1195,보험중개사,손해보험,ABCA-35,28,손보2부,재보험,,35,A,"다음 중 미경과보험료를 계산하는 방법으로 가장 적절 하지 않은 것은? 
①Chain Ladder Method
②40%-rule 
③24ths Method 
④365ths Method",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
1196,보험중개사,손해보험,ABCA-36,28,손보2부,재보험,,36,A,"다음 중 임의재보험의 필요성에 대한 설명으로 가장 적절하지 않은 것은? 
①담보위험의 복합성 및 복잡성이 증대되는 경우 
②산업 규모가 증대하며 사고위험의 심도가 증대되는 경우 
③보험목적물 평가시 인플레이션으로 인해 보험가액이 증대되는 경우 
④원보험사의 출재업무 표준화가 제고되는 경우",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1197,보험중개사,손해보험,ABCA-37,28,손보2부,재보험,,37,A,"다음 중 재보험금 청구권 소멸시효 기산점으로 가장 적절한 것은? 
①원보험사고가 발생한 때 
②원보험자 보상책임의 여부와 보상금액이 확정된 때 
③원보험자가 원보험금을 지급한 때 
④원보험자가 재보험자에게 재보험금을 청구한 때",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
1198,보험중개사,손해보험,ABCA-38,28,손보2부,재보험,,38,A,"다음 중 CatBond에 관한 내용으로 가장 적절하지 않은 것은? 
①사고연계채권의 한 종류이다 . 
②도덕적해이와 관련이 적다 . 
③전통재보험시장이 하드마켓일 경우 추가 담보력 확보가 가능하다 . 
④자본시장의 통상적인 투자위험과 상관관계가 높다 .",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1199,보험중개사,손해보험,ABCA-39,28,손보2부,재보험,,39,A,"다음 중 비비례특약에 해당하는 내용으로 알맞게 짝지 어진 것은? 가.Layer별요율(LayerRate) 나.최종정미손해조항 (UltimateNetLossClause) 다.이익수수료(ProfitCommission) 라.복원조항(ReinstatementClause) 마.재보험수수료(ReinsuranceCommission) 
①가,나,다 
②나,다,라 
③가,나,라 
④가,다,라",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
1200,보험중개사,손해보험,ABCA-40,28,손보2부,재보험,,40,A,"다음 중 비비례특약 재보험의 가격결정인 Experience Rating에 대한 설명으로 가장 적절하지 않은 것은? 
①과거 보험손해 이력을 바탕으로 미래 손실을 예측하여 가격을 결정한다 . 
②현재의 재보험 포트폴리오가 과거에 비해 크게 변하지 않은 경우 Burning Cost방법을 사용할 수 있다. 
③원보험사가 IBNR등 준비금을 계상하여도 재보험사는 재보험자료를 이용하여 따로 산출한다 . 
④과거 실적자료를 활용할 수 없는 경우 수학적 모델을 이용하여 가격을 결정한다 .",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1201,보험중개사,손해보험,ABAA-01,29,관계법령,보험업법,,1,A,"보험업법상 손해보험업의 보험종목에 해당하지 않는 것은? 
①책임보험 
②간병보험 
③기술보험 
④날씨보험",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
1202,보험중개사,손해보험,ABAA-02,29,관계법령,보험업법,,2,A,"보험업법상 상호회사의 설립에 필요한 최소한의 사원수는 몇 명 이상인가 ? 
①10명 
②50명 
③100명 
④150명",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
1203,보험중개사,손해보험,ABAA-03,29,관계법령,보험업법,,3,A,"보험업법상 보험모집을 위하여 보험안내자료에 필수적으로 기재하여야 하는 사항에 해당하지 않는 것은? 
①보험약관으로 정하는 보장에 관한 사항 
②해약환급금에 관한 사항 
③「예금자보호법」에 따른 예금자보호와 관련된 사항 
④「독점규제 및 공정거래에 관한 법률」제45조에 따른 사항",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
1204,보험중개사,손해보험,ABAA-04,29,관계법령,보험업법,,4,A,"보험업법상 금융위원회의 조치에 관한 설명으로 옳지 않은 것은? 
①금융위원회는 보험회사가 보험업법에 따른 일정한 규정을 위반한 경우에는 과태료나 과징금을 부과할 수 있다. 
②금융위원회는 법률에 따라 운영되는 공제업과 보험업법에 따른 보험업 간의 균형 있는 발전을 위하여 필요하다고 인정하는 경우에는 그 공제업을 운영하는 자에게 기초 서류에 해당하는 사항에 관한 협의를 요구하거나 그 공제업 관련 중앙행정기관의 장에게 재무건전성에 관한 사항에 관한 협의를 요구할 수 있다 . 
③금융위원회는 보험계리사ㆍ선임계리사ㆍ보험계리업자 ㆍ손해사정사 또는 손해사정업자가 그 직무를 게을리 하거나 직무를 수행하면서 부적절한 행위를 하였다고 인정되는 경우에는 1년 이내의 기간을 정하여 업무의 정지를 명하거나 해임하게 할 수 있다 . 
④금융위원회는 보험계리업자 또는 손해사정업자가 그 업무를 할 때 고의 또는 과실로 타인에게 손해를 발생하게 한 경우 그 손해의 배상을 보장하기 위하여 보험계리업자 또는 손해사정업자에게 금융위원회가 지정하는 기관에의 자산 예탁 ,보험 가입 ,그 밖에 필요한 조치를 하게 할 수 있다 .",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
1205,보험중개사,손해보험,ABAA-05,29,관계법령,보험업법,,5,A,"보험업법상 보험회사의 자회사에 관한 설명으로 옳지 않은 것은? 
①보험회사는 자회사를 소유하게 된 날부터 30일 이내에 그 자회사의 정관과 대통령령으로 정하는 서류를 금융위원회에 제출하여야 한다 . 
②보험회사는 자회사의 사업연도가 끝난 날부터 3개월 이내에 자회사의 재무상태표와 대통령령으로 정하는 서류를 금융위원회에 제출하여야 한다 . 
③보험회사는 자회사와 자산을 대통령령으로 정하는 바에따라 무상으로 양도하거나 일반적인 거래 조건에 비추어 해당 보험회사에 뚜렷하게 불리한 조건으로 매매ㆍ교환ㆍ신용공여 또는 재보험계약을 하는 행위를 하여서는 아니된다. 
④보험회사는 보험계약의 유지ㆍ해지ㆍ변경 또는 부활 등을 관리하는 업무를 주로 하는 회사를 금융위원회의 승인을 받아 자회사로 소유할 수 있다.",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
1206,보험중개사,손해보험,ABAA-06,29,관계법령,보험업법,,6,A,"보험업법상 용어의 정의에 관한 설명으로 옳지 않은 것은? 
①“보험업 ”이라 함은 보험상품의 취급과 관련하여 발생하는 보험의 인수 (引受 ),보험료 수수 및 보험금 지급 등을 영업으로 하는 것으로서 생명보험업ㆍ 손해보험업 및 제3보험업을 말한다 . 
②“상호회사 ”라 함은 보험업을 경영할 목적으로 보험업법에 따라 설립된 회사로서 보험계약자를 사원으로 하는 회사를 말한다 . 
③“외국보험회사 ”라 함은 대한민국 이외의 국가의 법령에 따라 설립되어 대한민국에서 보험업을 경영하는 자를 말한다 . 
④“보험대리점 ”이라 함은 보험회사를 위하여 보험계약의 체결을 대리하는 자(법인이 아닌 사단과 재단을 포함 한다)로서 보험업법 제84조에 따라 등록된 자를 말한다 .",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
1207,보험중개사,손해보험,ABAA-07,29,관계법령,보험업법,,7,A,"보험업법상 보험중개사에 관한 설명으로 옳지 않은 것은? 
①보험중개사는 보험회사의 임직원은 될 수 없으며 ,보험 계약의 체결을 중개하면서 보험회사·보험설계사·보험 대리점·보험계리사 및 손해사정사의 업무를 겸할 수 없다. 
②금고 이상의 실형을 선고받고 그 집행이 끝나거나 (집행이 끝난 것으로 보는 경우를 포함한다 )집행이 면제된 날부터 3년이 지나지 아니한 자도 법인인 보험중개사의 임원이 될 수 있다 . 
③보험중개사는 보험계약의 체결을 중개할 때 그 중개와 관련된 내용을 대통령령으로 정하는 바에 따라 장부에 적고 보험계약자에게 알려야 한다. 
④법인보험중개사는 보험계약자 보호 등을 해칠 우려가 없는 업무로서 대통령령으로 정하는 업무 또는 보험 계약의 모집 업무 이외의 업무를 하지 못한다 .",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
